danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,225924,4,00ko9WaS4jOX1kEk3gvHjf,Hot Shower,62y3BHKehWnb1hlaPclDAA,"1anyVhU62p31KFi8MEzkbf,5SyGEPymt1G2uto47tVWvZ,4r63FhuTkUYltbVAg5TQnk","Chance the Rapper,MadeinTYO,DaBaby","5947668,1024999,11554890","72,57,78",2019-07-26,day,60,2024-01-08
0.787,0.619,9,-7.32,1,0.17,0.181,0.0,0.323,0.824,124.09,127843,4,7vanOPJ8GpUOxgqzAU2Tuu,Mac 10 (feat. Lil Baby & Lil Duke),62y3BHKehWnb1hlaPclDAA,"6Xgp2XMz1fhVYe7i6yNAax,5f7VJjfbwm532GiveGC0ZK,06Qf6vq8AVIpE9XIw8LAsY","Trippie Redd,Lil Baby,Lil Duke","9249721,16366093,294864","80,86,44",2019-08-09,day,55,2024-01-08
0.869,0.607,6,-6.192,0,0.333,0.025,0.0,0.0906,0.531,160.011,173489,4,1xsP6AITcWNigBYBYVnVZw,Handsome,62y3BHKehWnb1hlaPclDAA,"1anyVhU62p31KFi8MEzkbf,181bsRPaVXVlUKXrxwZfHK","Chance the Rapper,Megan Thee Stallion","5947668,8371603","72,77",2019-07-26,day,50,2024-01-08
0.645,0.675,1,-5.282,0,0.202,0.0104,0.0,0.273,0.171,120.672,209120,5,2j7mcsEz4n5XxMMqqjjB6p,100 Shooters (feat. Meek Mill),62y3BHKehWnb1hlaPclDAA,"1RyvyyTE3xzB2ZywiAwp0i,6aLoJJxz7MV2iZ423S8tJC,20sxb77xiYeusSH8cVdatc","Future,Doe Boy,Meek Mill","15692678,255723,7704881","88,54,73",2019-07-12,day,50,2024-01-08
0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,196112,4,1faIb3PPSzEifCHUOJ691R,Broke As Fuck,62y3BHKehWnb1hlaPclDAA,0huGjMyP507tBCARyzSkrv,Cordae,1998189,66,2019-07-26,day,59,2024-01-08
0.978,0.477,8,-8.159,1,0.155,0.000143,0.0,0.133,0.196,110.002,109091,4,3AEgic4yp82NxMWUjHtxnO,Uno,62y3BHKehWnb1hlaPclDAA,3BbPRvYQ0M9SFmhkHXozLm,Ambjaay,43808,39,2019-05-10,day,57,2024-01-08
0.925,0.904,2,-3.362,1,0.201,0.00782,0.0,0.109,0.758,105.02,172314,4,5LTdRSQOg63EazLbKZbWn2,My Type (feat. City Girls & Jhené Aiko) - Remix,62y3BHKehWnb1hlaPclDAA,"6cK3NBO6uP7hh0oyuVELFl,5ZS223C6JyBfXasXxrRqOk,37hAfseJWi0G3Scife12Il","Saweetie,Jhené Aiko,City Girls","2030583,7193429,2463009","67,77,64",2019-08-23,day,62,2024-01-08
0.697,0.664,10,-7.183,0,0.237,0.126,0.0,0.1,0.349,94.913,176039,4,56D00FeODn6y0qHNDLZrda,Bad on My Own,62y3BHKehWnb1hlaPclDAA,38gDEa1ge2bBXk94lt8Bm9,Miko Payton,1061,11,2019-12-13,day,4,2024-01-08
0.705,0.702,6,-4.797,0,0.386,0.12,0.0,0.0697,0.452,163.995,192026,4,5NVogFFUlBxL7CZAnRFaVQ,Ls,62y3BHKehWnb1hlaPclDAA,38gDEa1ge2bBXk94lt8Bm9,Miko Payton,1061,11,2019-12-13,day,3,2024-01-08
0.72,0.552,11,-9.005,0,0.158,0.733,0.0,0.101,0.512,130.01,197172,4,5JblhVwaXyEI6t5sggWr3v,Gilligan Geech,62y3BHKehWnb1hlaPclDAA,"3jV3cssIgthwriXPVB32po,3FnfOiOSZ2Npl2WY50cR10","GeechiManMoody,Ricky P","39,0","0,0",2020-11-11,day,4,2024-01-08
0.698,0.341,8,-12.537,1,0.237,0.179,0.0,0.451,0.408,155.916,113846,4,4wrgMRNI4yDJwSSLpUMVkS,Flights,62y3BHKehWnb1hlaPclDAA,3jV3cssIgthwriXPVB32po,GeechiManMoody,39,0,2020-11-11,day,4,2024-01-08
0.829,0.512,6,-5.865,0,0.187,0.492,0.0,0.12,0.638,80.511,123987,4,4XvcHTUfIlWfyJTRG0aqlo,2055,62y3BHKehWnb1hlaPclDAA,6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,1724554,75,2021-06-02,day,83,2024-01-08
0.88,0.427,9,-6.004,0,0.323,0.459,1.28e-06,0.119,0.623,103.542,180806,3,3Ho13bRS28xEvGvgW4LOFM,On Go (feat. Polo G),62y3BHKehWnb1hlaPclDAA,"1tG7s7S4sq2eFFW0QZyLbm,6AgTAQt8XS6jRWi4sX7w49","Sheff G,Polo G","989829,10657935","67,80",2021-07-23,day,58,2024-01-08
0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,153406,4,22ruOqBqBRiZDiXFud4OXa,Over The Top (feat. Drake),62y3BHKehWnb1hlaPclDAA,"6jeg7JBX9J9097esK752iR,3TVXtAsR1Inumwj472S9r4","Smiley,Drake","38907,83626299","51,96",2021-11-12,day,69,2024-01-08
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),62y3BHKehWnb1hlaPclDAA,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ","Lil Nas X,Jack Harlow","12449695,3376624","75,84",2021-07-23,day,81,2024-01-08
0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,257428,4,4lUmnwRybYH7mMzf16xB0y,Hats Off (feat. Travis Scott),62y3BHKehWnb1hlaPclDAA,"5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7,0Y5tJX1MQlPlqiwlOH1tJY","Lil Baby,Lil Durk,Travis Scott","16366093,6859221,26203362","86,81,91",2021-06-04,day,67,2024-01-08
0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4,40uMIn2zJLAQhNXghRjBed,Motley Crew,62y3BHKehWnb1hlaPclDAA,246dkjvS1zLTtiykXe5h60,Post Malone,43068815,87,2021-07-09,day,76,2024-01-08
0.671,0.639,2,-6.852,0,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,5,29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),62y3BHKehWnb1hlaPclDAA,"2tIP7SsRs7vjIcLrU85W8J,6AgTAQt8XS6jRWi4sX7w49,15ZjD8Gus20Miqw3fdOaXX","The Kid LAROI,Polo G,Stunna Gambino","5025586,10657935,103618","80,80,50",2021-07-27,day,66,2024-01-08
0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,157675,4,1MIGkQxcdAt2lDx6ySpsc5,SUVs (Black on Black),62y3BHKehWnb1hlaPclDAA,"2LIk90788K0zvyj2JJVwkJ,5F1aAS1duwlzExnPs3l2Xe","Jack Harlow,Pooh Shiesty","3376624,1416868","84,68",2021-08-03,day,69,2024-01-08
0.87,0.629,11,-7.598,0,0.279,0.173,0.0,0.101,0.512,134.944,241790,4,2Igem6Q4sfvXGJ3JkG7Baw,Modern Day,62y3BHKehWnb1hlaPclDAA,6oMuImdp5ZcFhWP0ESe6mG,Migos,13641028,75,2021-06-11,day,57,2024-01-08
0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,180930,4,0nqhKXDjsyBMvbeWmgijD0,Wockesha,62y3BHKehWnb1hlaPclDAA,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,4237863,74,2021-04-23,day,67,2024-01-08
0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,236524,4,1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7","DJ Khaled,Lil Baby,Lil Durk","10860995,16366093,6859221","74,86,81",2021-04-30,day,78,2024-01-08
0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4,0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,62y3BHKehWnb1hlaPclDAA,4r63FhuTkUYltbVAg5TQnk,DaBaby,11554890,78,2021-06-18,day,70,2024-01-08
0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,215693,4,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),62y3BHKehWnb1hlaPclDAA,"1xr2G8Hlx4QWmT9HaUbmoO,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ,3TVXtAsR1Inumwj472S9r4","Young Stoner Life,Young Thug,Gunna,Drake","136899,9355686,6520604,83626299","60,83,84,96",2021-04-16,day,71,2024-01-08
0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,232048,4,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),62y3BHKehWnb1hlaPclDAA,"6jGMq4yGs7aQzuGsMgVgZR,4DdkRBBYG6Yk9Ka8tdJ9BW,3tJoFztHeIJkJWMrx0td2f","Lil Tjay,Offset,Moneybagg Yo","7762838,3501668,4237863","78,79,74",2021-04-02,day,78,2024-01-08
0.597,0.571,1,-6.205,0,0.293,0.492,0.0,0.093,0.165,106.196,218448,3,4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,62y3BHKehWnb1hlaPclDAA,"6C1ohJrd5VydigQtaGy5Wa,5f7VJjfbwm532GiveGC0ZK","Joyner Lucas,Lil Baby","2136609,16366093","68,86",2021-04-30,day,73,2024-01-08
0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,5f7VJjfbwm532GiveGC0ZK","Drake,Lil Baby","83626299,16366093","96,86",2021-03-05,day,83,2024-01-08
0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,159083,4,1YDebgap5OFwXEBG18NJvy,Red Light Green Light,62y3BHKehWnb1hlaPclDAA,4r63FhuTkUYltbVAg5TQnk,DaBaby,11554890,78,2021-06-25,day,66,2024-01-08
0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4,46NzAxDzsE443IsyZndZfP,Miss The Rage,62y3BHKehWnb1hlaPclDAA,"6Xgp2XMz1fhVYe7i6yNAax,699OTQXzgjhIYAHMy9RyPD","Trippie Redd,Playboi Carti","9249721,9643234","80,84",2021-08-20,day,79,2024-01-08
0.422,0.491,6,-5.703,1,0.368,0.195,0.0,0.142,0.67,184.344,181714,5,0dmz0Lj2EkEuX0Msjh6eUW,Holy Smokes (feat. Lil Uzi Vert),62y3BHKehWnb1hlaPclDAA,"6Xgp2XMz1fhVYe7i6yNAax,4O15NlyKLIASxsJ0PrXPfz","Trippie Redd,Lil Uzi Vert","9249721,16484624","80,85",2021-08-20,day,61,2024-01-08
0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,218802,4,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),62y3BHKehWnb1hlaPclDAA,"6l3HvQ5sa6mXTsMTB19rO5,1URnnhqYAYcrqrcwql10ft,44vREmJC0OlVZjZaGLqVEd","J. Cole,21 Savage,Morray","22394288,16213669,232794","86,89,61",2021-05-14,day,80,2024-01-08
0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,0.221,125.983,278191,4,2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake),62y3BHKehWnb1hlaPclDAA,"6oMuImdp5ZcFhWP0ESe6mG,3TVXtAsR1Inumwj472S9r4","Migos,Drake","13641028,83626299","75,96",2021-06-11,day,63,2024-01-08
0.847,0.629,9,-5.81,1,0.102,0.0318,0.0,0.152,0.109,135.976,255532,4,3X2r2CnHOJeV5YekPTgBnK,Straightenin,62y3BHKehWnb1hlaPclDAA,6oMuImdp5ZcFhWP0ESe6mG,Migos,13641028,75,2021-05-14,day,63,2024-01-08
0.716,0.67,0,-6.995,0,0.101,0.526,0.0,0.13,0.411,145.043,203586,4,4LaGu95Ui2s4vprSQYWUAZ,Bout A Million (feat. 42 Dugg & 21 Savage),62y3BHKehWnb1hlaPclDAA,"0eDvMgVFoNV3TpwtrVCoTj,1URnnhqYAYcrqrcwql10ft,45gHcnDnMC15sgx3VL7ROG","Pop Smoke,21 Savage,42 Dugg","13520053,16213669,983345","79,89,70",2021-07-16,day,62,2024-01-08
0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,339506,4,1TZv3bujNaYz646eezRE91,Seeing Green (with Drake & Lil Wayne),62y3BHKehWnb1hlaPclDAA,"0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865","Nicki Minaj,Drake,Lil Wayne","30496118,83626299,14232381","88,96,85",2021-05-14,day,64,2024-01-08
0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,229601,4,67G6iaOw8DZqp1z8STR89R,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,62y3BHKehWnb1hlaPclDAA,"6veh5zbFpm31XsPdjBgPER,0hCNtLu0JehylgoiP8L4Gh","BIA,Nicki Minaj","539969,30496118","68,88",2021-07-09,day,65,2024-01-08
0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,184635,4,5zNW5ARjYhJQJz1AChP33n,Thot Shit,62y3BHKehWnb1hlaPclDAA,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,8371603,77,2021-06-11,day,68,2024-01-08
0.89,0.701,0,-5.712,0,0.342,0.00306,3.06e-06,0.0895,0.505,80.462,225020,4,4JJcP0Rv9AgyPD6ZGaC8EE,durag activity (with Travis Scott),62y3BHKehWnb1hlaPclDAA,"5SXuuuRpukkTvsLuUknva1,0Y5tJX1MQlPlqiwlOH1tJY","Baby Keem,Travis Scott","1992651,26203362","78,91",2021-04-30,day,62,2024-01-08
0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,184490,4,7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),62y3BHKehWnb1hlaPclDAA,"5F1aAS1duwlzExnPs3l2Xe,3hcs9uc56yIGFCSy9leWe7","Pooh Shiesty,Lil Durk","1416868,6859221","68,81",2021-02-05,day,73,2024-01-08
0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,4,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,62y3BHKehWnb1hlaPclDAA,"1RyvyyTE3xzB2ZywiAwp0i,4O15NlyKLIASxsJ0PrXPfz","Future,Lil Uzi Vert","15692678,16484624","88,85",2020-11-13,day,73,2024-01-08
0.873,0.575,10,-7.284,0,0.0702,0.0891,0.0,0.108,0.872,103.005,197031,4,4RKJRRd4VJfZWiqQTYsleE,Already Best Friends (feat. Chris Brown),62y3BHKehWnb1hlaPclDAA,"2LIk90788K0zvyj2JJVwkJ,7bXgB6jMjp9ATFy66eO08Z","Jack Harlow,Chris Brown","3376624,20955452","84,86",2020-12-11,day,72,2024-01-08
0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,62y3BHKehWnb1hlaPclDAA,"6jGMq4yGs7aQzuGsMgVgZR,4IVAbR2w4JJNJDDRFP3E83","Lil Tjay,6LACK","7762838,4574314","78,72",2021-04-02,day,81,2024-01-08
0.879,0.574,10,-5.602,0,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,4,03ERnTvSV5fy8WAyvA4uNP,Big Gangsta,62y3BHKehWnb1hlaPclDAA,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,6040529,71,2021-03-26,day,65,2024-01-08
0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4,5SWnsxjhdcEDc7LJjq9UHk,Runnin,62y3BHKehWnb1hlaPclDAA,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Metro Boomin","16213669,6641993","89,87",2020-10-02,day,84,2024-01-08
0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000,4,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,62y3BHKehWnb1hlaPclDAA,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,13520053,79,2020-07-03,day,82,2024-01-08
0.69,0.514,8,-11.81,0,0.328,0.0975,0.497,0.346,0.307,72.791,191209,4,1xqRKo0SDFDO5Jy8yEVD0X,ROLLIN N CONTROLLIN FREESTYLE,62y3BHKehWnb1hlaPclDAA,22hWz22JAmIhIEp0u1X01L,DUSTY LOCANE,418015,59,2020-08-07,day,61,2024-01-08
0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,148421,4,2cnKST6T9qUo2i907lm8zX,a m a r i,62y3BHKehWnb1hlaPclDAA,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,22394288,86,2021-05-14,day,76,2024-01-08
0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,4,26UxwWl9xCb83OynXELJcL,Masterpiece,62y3BHKehWnb1hlaPclDAA,4r63FhuTkUYltbVAg5TQnk,DaBaby,11554890,78,2021-01-15,day,68,2024-01-08
0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,0.431,94.966,383037,4,4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,1sBkRIssrMs1AbVkOJbc7a","Drake,Rick Ross","83626299,7103142","96,76",2021-03-05,day,68,2024-01-08
0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,4,6755DFiZ7CWe2WMdTGW5C1,Ski,62y3BHKehWnb1hlaPclDAA,"1xr2G8Hlx4QWmT9HaUbmoO,50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ","Young Stoner Life,Young Thug,Gunna","136899,9355686,6520604","60,83,84",2021-04-16,day,69,2024-01-08
0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,135960,4,4Iedi94TIaB2GGb1nMB68v,On Me,62y3BHKehWnb1hlaPclDAA,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,86,2020-12-04,day,77,2024-01-08
0.827,0.394,11,-10.073,1,0.559,0.253,0.0,0.12,0.715,157.0,192880,4,5A4WcRuy0FFEAC5pAK43oa,No More Parties - Remix,62y3BHKehWnb1hlaPclDAA,"6AMd49uBDJfhf30Ak2QR5s,3hcs9uc56yIGFCSy9leWe7","Coi Leray,Lil Durk","700715,6859221","73,81",2021-02-19,day,52,2024-01-08
0.565,0.467,5,-7.663,0,0.334,0.365,0.0,0.158,0.46,81.641,221424,1,4gajtLMenMT5vuJRUwzftk,You're Mines Still,62y3BHKehWnb1hlaPclDAA,3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,1459654,63,2020-10-02,day,41,2024-01-08
0.82,0.592,1,-7.002,1,0.29,0.0149,4.71e-06,0.121,0.4,159.98,196180,4,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,62y3BHKehWnb1hlaPclDAA,6QtgPSJPSzcnn7dPZ4VINp,King Von,3799451,75,2020-03-06,day,82,2024-01-08
0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4,0xUvi7wldroBzaZCengPa5,24 (feat. Lil Baby),62y3BHKehWnb1hlaPclDAA,"3Rx4PJ7SP6unkOk5elPUK7,5f7VJjfbwm532GiveGC0ZK","Money Man,Lil Baby","585351,16366093","68,86",2020-08-21,day,73,2024-01-08
0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),62y3BHKehWnb1hlaPclDAA,"5f7VJjfbwm532GiveGC0ZK,45gHcnDnMC15sgx3VL7ROG","Lil Baby,42 Dugg","16366093,983345","86,70",2020-05-01,day,76,2024-01-08
0.887,0.606,2,-6.572,1,0.324,0.000407,0.0,0.151,0.272,139.995,210699,4,6eVxH9Kyanzrw636zJRPcw,Errbody,62y3BHKehWnb1hlaPclDAA,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,86,2020-12-03,day,59,2024-01-08
0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,190534,4,2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),62y3BHKehWnb1hlaPclDAA,"0eDvMgVFoNV3TpwtrVCoTj,31W5EY0aAly4Qieq6OFu6I","Pop Smoke,A Boogie Wit da Hoodie","13520053,7919751","79,79",2020-07-20,day,77,2024-01-08
0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,177704,4,13VXVxePp4NUiXwtmQ0viz,Said Sum (feat. City Girls & DaBaby) - Remix,62y3BHKehWnb1hlaPclDAA,"3tJoFztHeIJkJWMrx0td2f,37hAfseJWi0G3Scife12Il,4r63FhuTkUYltbVAg5TQnk","Moneybagg Yo,City Girls,DaBaby","4237863,2463009,11554890","74,64,78",2020-09-18,day,58,2024-01-08
0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053,4,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,62y3BHKehWnb1hlaPclDAA,5f7VJjfbwm532GiveGC0ZK,Lil Baby,16366093,86,2017-12-01,day,85,2024-01-08
0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,4,792HwhrdO3ErRKL5yRe4Ge,Invincible,62y3BHKehWnb1hlaPclDAA,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,13520053,79,2020-02-07,day,80,2024-01-08
0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,122587,4,4Z5FyQlevoHoa5FsIVKZju,PRACTICE,62y3BHKehWnb1hlaPclDAA,4r63FhuTkUYltbVAg5TQnk,DaBaby,11554890,78,2020-08-04,day,63,2024-01-08
0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,156578,4,3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,62y3BHKehWnb1hlaPclDAA,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,3376624,84,2020-12-11,day,79,2024-01-08
0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,4,0YrKSfpvflYnLSBd4Jtu6J,Time Today,62y3BHKehWnb1hlaPclDAA,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,4237863,74,2021-04-23,day,74,2024-01-08
0.774,0.412,1,-8.619,1,0.378,0.026,0.0,0.088,0.38,139.943,116760,4,5byWPNSh2hi0ULmDxBgLyV,BIG PURR (Prrdd) (feat. Pooh Shiesty),62y3BHKehWnb1hlaPclDAA,"6AMd49uBDJfhf30Ak2QR5s,5F1aAS1duwlzExnPs3l2Xe","Coi Leray,Pooh Shiesty","700715,1416868","73,68",2021-03-26,day,51,2024-01-08
0.757,0.721,4,-2.906,0,0.0691,0.00196,0.0,0.647,0.364,124.036,165366,4,20GrahbI4AzAOWxpYfDKkf,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",62y3BHKehWnb1hlaPclDAA,"0QHgL1lAIqAw0HtD7YldmP,246dkjvS1zLTtiykXe5h60,4r63FhuTkUYltbVAg5TQnk,181bsRPaVXVlUKXrxwZfHK,5f7VJjfbwm532GiveGC0ZK","DJ Khaled,Post Malone,DaBaby,Megan Thee Stallion,Lil Baby","10860995,43068815,11554890,8371603,16366093","74,87,78,77,86",2021-04-30,day,62,2024-01-08
0.799,0.472,10,-7.382,0,0.19,0.273,0.0,0.11,0.331,133.975,129176,4,55rDa8pEd81hF1gjfxPFS5,So High,62y3BHKehWnb1hlaPclDAA,2jjwU3K1YCFCzDQ9i5rmV3,Jailyn,61,0,2019-10-11,day,0,2024-01-08
0.768,0.62,2,-7.399,1,0.0658,0.139,0.0,0.521,0.589,132.035,225960,4,3mTpegrOwRn0oJjv4TSbEE,Can't Get Enough,62y3BHKehWnb1hlaPclDAA,"6l3HvQ5sa6mXTsMTB19rO5,2iojnBLj0qIMiKPvVhLnsH","J. Cole,Trey Songz","22394288,7381157","86,68",2011-09-27,day,72,2024-01-08
0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365,4,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),62y3BHKehWnb1hlaPclDAA,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Drake,21 Savage","83626299,16213669","96,89",2022-06-17,day,89,2024-01-08
0.859,0.548,10,-6.59,0,0.197,0.041,0.0,0.204,0.112,127.958,165581,4,1qA7crrPzO702kDZgRAhyk,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,62y3BHKehWnb1hlaPclDAA,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J","Quavo,Takeoff","7128651,1651428","77,69",2022-06-18,day,66,2024-01-08
0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,0.284,124.992,172933,4,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,62y3BHKehWnb1hlaPclDAA,1RyvyyTE3xzB2ZywiAwp0i,Future,15692678,88,2022-04-29,day,82,2024-01-08
0.821,0.636,11,-4.479,1,0.169,0.142,0.0,0.233,0.163,127.961,142657,4,0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),62y3BHKehWnb1hlaPclDAA,"0VRj0yCOv2FXJNP47XQnx5,3EW0kQ1skZiK1NHg3Spt9J","Quavo,Takeoff","7128651,1651428","77,69",2022-05-20,day,73,2024-01-08
0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,309327,4,3EMp20j5E42MxfFbsEsIvD,Churchill Downs (feat. Drake),62y3BHKehWnb1hlaPclDAA,"2LIk90788K0zvyj2JJVwkJ,3TVXtAsR1Inumwj472S9r4","Jack Harlow,Drake","3376624,83626299","84,96",2022-05-06,day,72,2024-01-08
0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,202285,4,1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,62y3BHKehWnb1hlaPclDAA,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,26526500,87,2022-05-13,day,77,2024-01-08
0.911,0.573,2,-5.573,1,0.163,0.0112,5.83e-05,0.131,0.145,144.026,271840,4,0AAVJIN4plafvmNKqRCltG,I'M DAT N****,62y3BHKehWnb1hlaPclDAA,1RyvyyTE3xzB2ZywiAwp0i,Future,15692678,88,2022-04-29,day,65,2024-01-08
